2001-07-01T02:00:28;+48355665405;+48355555802;00:32:23;Olsztyn;Cisowka;false;Telecom;7.57;POTN;Telefonica-98;FR
2001-07-01T02:00:29;+48710200802;+49710665405;00:51:54;Braniewo;;true;Telefonica;8.04;CELL;Telecom-7;HR
2001-07-01T02:00:30;+48660665113;+49710665802;00:35:41;Miechow;;true;Blue phone;7.67;POTN;Blue phone-65;AMR
2001-07-01T02:00:31;+48605555802;+48355901666;00:32:28;Zielona Gora;Bialystok;false;Telecom;7.57;CELL;Blue phone-38;AMR-WB
2001-07-01T02:00:32;+48600234666;+48710901802;00:31:16;Poznan;Cisowka;false;Kickphones;7.54;POTN;Kickphones-40;AMR
2001-07-01T02:00:33;+48605665666;+48605200550;00:57:38;Gliwice;Lublin;false;Kickphones;8.15;POTN;Telefonica-0;HR
2001-07-01T02:00:34;+48710665113;+48605555550;00:14:56;Wielun;Wroclaw;false;Kickphones;6.80;POTN;Telefonica-72;AMR-WB
2001-07-01T02:00:34;+48660200365;+48605555113;00:44:17;Zabrze;Opole;false;Telefonica;7.88;POTN;Blue phone-62;FR
2001-07-01T02:00:35;+49355555802;+48710901113;00:58:35;;Opole;true;Blue phone;8.16;POTN;Kickphones-60;AMR
2001-07-01T02:00:35;+48355100666;+48355234113;00:06:25;Czestochowa;Lublin;false;Telecom;5.95;CELL;Telecom-26;HR
2001-07-01T02:00:35;+48355665365;+48600234365;00:18:09;Poznan;Przemysl;false;Blue phone;6.99;CELL;Blue phone-90;FR
2001-07-01T02:00:36;+48710200365;+48660665802;00:10:23;Siedlce;Bialystok;false;Telecom;6.43;CELL;Telecom-7;AMR-WB
2001-07-01T02:00:37;+48600665405;+48600100550;00:45:16;Tluszcz;Jelenia Gora;false;Blue phone;7.91;CELL;Blue phone-61;AMR-WB
2001-07-01T02:00:37;+48710200405;+48660665666;00:00:32;Karpacz;Slupsk;false;Telefonica;3.43;CELL;Kickphones-0;AMR
2001-07-01T02:00:37;+48600555550;+48660100113;00:50:52;Karpacz;Olszyny;false;Kickphones;8.02;CELL;Kickphones-26;HR
2001-07-01T02:00:37;+48355200802;+48600200405;00:42:28;Olszyny;Przemysl;false;Telecom;7.84;POTN;Blue phone-84;HR
2001-07-01T02:00:38;+49355901802;+48660200405;00:46:30;;Wielun;true;Telecom;7.93;POTN;Telecom-98;HR
2001-07-01T02:00:38;+48605901405;+48710234113;00:40:36;Rabka;Przemysl;false;Telecom;7.80;CELL;Kickphones-91;HR
2001-07-01T02:00:39;+48605100113;+49355234802;00:04:33;Katowice;;true;Blue phone;5.61;POTN;Blue phone-25;HR
2001-07-01T02:00:39;+48710200365;+48605200365;00:13:13;Nysa;Karpacz;false;Telefonica;6.67;POTN;Kickphones-90;HR
2001-07-01T02:00:40;+48600555666;+1660901666;00:48:10;Przemysl;;true;Telecom;7.97;POTN;Telecom-61;AMR-WB
2001-07-01T02:00:40;+48355234365;+48355901666;00:37:46;Jelenia Gora;Gdansk;false;Blue phone;7.73;POTN;Telecom-35;HR
2001-07-01T02:00:40;+48710555666;+48710665365;00:33:34;Karpacz;Czestochowa;false;Telefonica;7.61;POTN;Kickphones-67;AMR
2001-07-01T02:00:41;+48600901405;+48605665405;00:21:58;Rabka;Gliwice;false;Telefonica;7.18;CELL;Kickphones-25;FR
2001-07-01T02:00:42;+49355200113;+49600901666;00:28:04;;;true;Blue phone;7.43;POTN;Kickphones-38;HR
2001-07-01T02:00:43;+49605555550;+48605200365;00:39:33;;Ojcow;true;Telecom;7.77;CELL;Telecom-26;HR
2001-07-01T02:00:44;+48355234405;+48600100365;00:26:43;Zielona Gora;Zielona Gora;false;Telefonica;7.38;POTN;Telefonica-39;HR
2001-07-01T02:00:44;+48710901365;+48600200113;00:36:45;Lodz;Krakow;false;Telefonica;7.70;POTN;Blue phone-71;FR
2001-07-01T02:00:45;+48710100550;+48355200405;00:13:18;Rzeszow;Nowa Sol;false;Kickphones;6.68;POTN;Kickphones-69;HR
2001-07-01T02:00:46;+48710234666;+48600665113;00:36:36;Elblag;Lodz;false;Telefonica;7.69;POTN;Blue phone-23;AMR
2001-07-01T02:00:47;+1660665666;+48605665802;00:04:31;;Bialystok;true;Kickphones;5.60;POTN;Kickphones-8;AMR
2001-07-01T02:00:48;+48600665405;+48600100365;00:47:38;Zabrze;Szczecin;false;Telecom;7.96;CELL;Kickphones-38;AMR-WB
2001-07-01T02:00:48;+421355234113;+48710200365;00:54:45;;Nysa;true;Blue phone;8.10;CELL;Telecom-39;AMR
2001-07-01T02:00:49;+48710555550;+48710665802;00:51:18;Opole;Suwalki;false;Blue phone;8.03;POTN;Telefonica-91;HR
2001-07-01T02:00:49;+1660100802;+48710200666;00:49:49;;Czestochowa;true;Telefonica;8.00;CELL;Telefonica-30;HR
2001-07-01T02:00:50;+48355665802;+48600100666;00:27:02;Olszyny;Koszalin;false;Kickphones;7.39;POTN;Telefonica-2;HR
2001-07-01T02:00:51;+48660200113;+48355555550;00:14:07;Rzeszow;Przemysl;false;Blue phone;6.74;CELL;Telefonica-29;AMR-WB
2001-07-01T02:00:51;+1660200113;+48600100405;00:19:05;;Olszyny;true;Kickphones;7.04;CELL;Telecom-3;HR
2001-07-01T02:00:51;+421710234113;+48710665365;00:05:27;;Wielun;true;Kickphones;5.79;CELL;Telefonica-16;HR
2001-07-01T02:00:51;+421605555802;+1710100666;00:44:13;;;true;Blue phone;7.88;POTN;Kickphones-2;AMR
2001-07-01T02:00:51;+48710200666;+48600555666;00:28:50;Miechow;Nowy Targ;false;Kickphones;7.46;POTN;Kickphones-15;HR
2001-07-01T02:00:52;+48605200666;+48600100365;00:01:43;Olsztyn;Olsztyn;false;Blue phone;4.62;CELL;Kickphones-4;FR
2001-07-01T02:00:53;+48355100365;+48660100113;00:04:07;Bilgoraj;Czestochowa;false;Blue phone;5.51;CELL;Kickphones-74;AMR-WB
2001-07-01T02:00:54;+48355100405;+48710901113;00:57:48;Gliwice;Tluszcz;false;Telecom;8.15;POTN;Blue phone-88;AMR
2001-07-01T02:00:54;+421600200365;+48710200405;00:55:44;;Elblag;true;Blue phone;8.11;CELL;Kickphones-6;HR
2001-07-01T02:00:54;+48710665365;+48710234365;00:40:31;Zielona Gora;Miechow;false;Blue phone;7.80;CELL;Blue phone-2;AMR-WB
2001-07-01T02:00:55;+48660901802;+48600555666;04:55:14;Siedlce;Gliwice;false;Blue phone;9.78;CELL;Blue phone-64;FR
2001-07-01T02:00:56;+48710665666;+48355100666;00:11:35;Zabrze;Zielona Gora;false;Telefonica;6.54;CELL;Telefonica-32;HR
2001-07-01T02:00:56;+48660901802;+48355100405;00:24:35;Lodz;Przemysl;false;Telefonica;7.30;POTN;Telecom-11;AMR
2001-07-01T02:00:56;+48600901666;+48660100802;00:07:29;Czestochowa;Oswiecim;false;Telefonica;6.10;CELL;Blue phone-1;AMR
2001-07-01T02:00:57;+48600200405;+48355200405;00:31:07;Miechow;Poznan;false;Telecom;7.53;CELL;Blue phone-64;FR
2001-07-01T02:00:57;+1660100113;+421710665802;00:58:12;;;true;Telecom;8.16;CELL;Blue phone-22;AMR
2001-07-01T02:00:57;+48710665550;+48600200666;00:30:55;Cisowka;Lodz;false;Telecom;7.53;CELL;Blue phone-6;HR
2001-07-01T02:00:58;+1600901405;+48660200666;00:05:57;;Gdansk;true;Telefonica;5.87;CELL;Kickphones-46;HR
2001-07-01T02:00:58;+421600555802;+48710555666;00:09:06;;Miechow;true;Blue phone;6.30;POTN;Kickphones-69;FR
2001-07-01T02:00:58;+421355200365;+49710901550;00:53:24;;;true;Kickphones;8.07;CELL;Kickphones-25;HR
2001-07-01T02:00:59;+48660100365;+48660901550;00:21:43;Krakow;Opole;false;Kickphones;7.17;POTN;Telecom-38;AMR
2001-07-01T02:00:59;+421660100113;+48355234405;00:56:56;;Katowice;true;Kickphones;8.14;CELL;Telefonica-8;FR
2001-07-01T02:00:59;+1660200802;+1355665666;00:27:12;;;true;Blue phone;7.40;POTN;Telefonica-15;HR
2001-07-01T02:00:59;+48660234365;+48710234113;00:58:58;Zakopane;Myslowice;false;Blue phone;8.17;CELL;Blue phone-60;AMR
2001-07-01T02:01:00;+421660234802;+48600901550;00:49:38;;Oswiecim;true;Blue phone;8.00;CELL;Telecom-41;FR
2001-07-01T02:01:00;+48605901365;+49710555666;00:38:39;Olszyny;;true;Telecom;7.75;POTN;Telecom-60;FR
2001-07-01T02:01:01;+48600234405;+48710200405;00:02:37;Czestochowa;Szczecin;false;Telefonica;5.05;POTN;Kickphones-18;AMR
2001-07-01T02:01:01;+48660901405;+48355200550;00:43:55;Nowa Sol;Gdansk;false;Kickphones;7.88;CELL;Kickphones-34;HR
2001-07-01T02:01:01;+48600901550;+1600234113;00:38:20;Bialowieza;;true;Telecom;7.74;CELL;Telecom-93;AMR-WB
2001-07-01T02:01:02;+48605901666;+48710234550;00:33:34;Gliwice;Bialowieza;false;Blue phone;7.61;CELL;Telecom-79;FR
2001-07-01T02:01:03;+48710901550;+48600665365;00:59:32;Nowa Sol;Krakow;false;Telefonica;8.18;POTN;Telefonica-10;AMR
2001-07-01T02:01:03;+49600100550;+48605200365;00:18:53;;Przemysl;true;Blue phone;7.03;CELL;Telecom-5;HR
2001-07-01T02:01:03;+48710901666;+49600100405;00:03:22;Wroclaw;;true;Telecom;5.30;POTN;Blue phone-89;AMR-WB
2001-07-01T02:01:03;+48605665666;+421605200365;00:20:32;Karpacz;;true;Blue phone;7.12;CELL;Telefonica-56;AMR-WB
2001-07-01T02:01:04;+48710100405;+48710234113;00:49:19;Jelenia Gora;Jelenia Gora;false;Telefonica;7.99;POTN;Kickphones-48;AMR
2001-07-01T02:01:04;+48710200666;+48605901405;00:34:19;Gliwice;Ojcow;false;Blue phone;7.63;POTN;Telefonica-87;FR
2001-07-01T02:01:04;+48355901550;+48605100802;00:18:04;Karpacz;Oswiecim;false;Blue phone;6.99;CELL;Telecom-69;HR
2001-07-01T02:01:05;+1605555666;+48600100365;00:02:00;;Zakopane;true;Kickphones;4.78;POTN;Telefonica-10;HR
2001-07-01T02:01:06;+48600901365;+48660901802;00:07:32;Lodz;Elblag;false;Telecom;6.11;CELL;Blue phone-22;HR
2001-07-01T02:01:07;+48710234113;+48710901113;00:03:07;Miechow;Siedlce;false;Telefonica;5.23;CELL;Kickphones-31;HR
2001-07-01T02:01:08;+48710200365;+48355555802;00:16:55;Bialystok;Katowice;false;Telecom;6.92;POTN;Telefonica-21;AMR-WB
2001-07-01T02:01:09;+48710100666;+48355555365;00:05:17;Szczecin;Rzeszow;false;Telefonica;5.76;POTN;Telefonica-97;AMR
2001-07-01T02:01:09;+49660200550;+48355234802;00:33:55;;Elblag;true;Kickphones;7.62;CELL;Kickphones-45;AMR
2001-07-01T02:01:09;+49710234113;+48355901113;00:27:14;;Zakopane;true;Blue phone;7.40;POTN;Telecom-92;FR
2001-07-01T02:01:09;+1710555365;+421660200113;00:53:30;;;true;Blue phone;8.07;CELL;Telefonica-37;HR
2001-07-01T02:01:10;+49710555405;+48710100113;00:06:53;;Wroclaw;true;Telefonica;6.02;CELL;Telefonica-36;AMR
2001-07-01T02:01:11;+48710665666;+49355100666;00:43:10;Jelenia Gora;;true;Telefonica;7.86;POTN;Telefonica-18;AMR-WB
2001-07-01T02:01:12;+48355555666;+48710100405;00:47:12;Oswiecim;Jelenia Gora;false;Telecom;7.95;CELL;Kickphones-88;AMR
2001-07-01T02:01:12;+48600555550;+49710200802;00:30:20;Koszalin;;true;Telecom;7.51;CELL;Telefonica-65;AMR
2001-07-01T02:01:12;+48660665365;+48355555550;00:16:53;Opole;Miechow;false;Telefonica;6.92;POTN;Telecom-40;AMR-WB
2001-07-01T02:01:13;+49600555405;+421605200113;00:55:22;;;true;Blue phone;8.11;POTN;Blue phone-2;AMR
2001-07-01T02:01:14;+48710665802;+48605901405;00:26:29;Gliwice;Katowice;false;Blue phone;7.37;POTN;Telecom-49;FR
2001-07-01T02:01:15;+1600665666;+48660555802;00:44:34;;Lublin;true;Telefonica;7.89;CELL;Telecom-37;AMR-WB
2001-07-01T02:01:15;+1605665802;+48600100113;00:24:23;;Nowa Sol;true;Kickphones;7.29;POTN;Telefonica-71;FR
2001-07-01T02:01:15;+48355100666;+48660200405;00:27:02;Szczecin;Lublin;false;Telecom;7.39;CELL;Telefonica-37;FR
2001-07-01T02:01:16;+48600901113;+48600665550;00:57:59;Zabrze;Suwalki;false;Kickphones;8.15;POTN;Blue phone-3;AMR-WB
2001-07-01T02:01:16;+48600665405;+48710901405;00:59:46;Slupsk;Krakow;false;Telefonica;8.18;POTN;Telefonica-10;AMR
2001-07-01T02:01:16;+48605100802;+48605555365;00:36:21;Olsztyn;Nowy Targ;false;Telecom;7.69;CELL;Kickphones-53;AMR-WB
2001-07-01T02:01:16;+48605555550;+48710100113;00:59:32;Bialowieza;Gdansk;false;Blue phone;8.18;CELL;Telecom-33;AMR-WB
2001-07-01T02:01:17;+48710665666;+1660901405;00:45:41;Zielona Gora;;true;Kickphones;7.92;POTN;Telecom-94;AMR
2001-07-01T02:01:18;+48355555550;+1660234666;00:49:19;Przemysl;;true;Telecom;7.99;CELL;Kickphones-16;FR
2001-07-01T02:01:18;+48660901666;+48710200405;00:44:43;Nowa Sol;Wielun;false;Blue phone;7.89;CELL;Telefonica-8;AMR
2001-07-01T02:01:18;+48355100802;+48605200365;00:47:08;Oswiecim;Warszawa;false;Kickphones;7.95;POTN;Kickphones-92;HR
2001-07-01T02:01:18;+48605100113;+48355665550;00:03:01;Zielona Gora;Olsztyn;false;Telecom;5.19;CELL;Telecom-14;FR
2001-07-01T02:01:18;+48600234405;+48710665550;00:34:14;Elblag;Opole;false;Kickphones;7.63;POTN;Blue phone-63;AMR
2001-07-01T02:01:19;+48605234405;+48355200365;00:23:37;Wroclaw;Zabrze;false;Blue phone;7.26;CELL;Telecom-44;FR
2001-07-01T02:01:20;+48600665802;+48355665113;00:03:01;Lodz;Olsztyn;false;Kickphones;5.19;CELL;Kickphones-44;FR
2001-07-01T02:01:21;+48605234405;+48355234113;00:56:45;Przemysl;Rzeszow;false;Kickphones;8.13;CELL;Telefonica-44;HR
2001-07-01T02:01:21;+48355100405;+48660234113;00:16:32;Szczecin;Warszawa;false;Telecom;6.90;POTN;Telefonica-38;AMR-WB
2001-07-01T02:01:22;+1355234365;+48600665666;00:30:28;;Suwalki;true;Kickphones;7.51;CELL;Telecom-51;AMR
2001-07-01T02:01:23;+48660100365;+48600665113;00:17:25;Elblag;Olszyny;false;Telefonica;6.95;POTN;Blue phone-91;FR
2001-07-01T02:01:23;+48600100802;+48710200365;00:41:23;Nysa;Czestochowa;false;Telefonica;7.82;POTN;Telefonica-96;HR
2001-07-01T02:01:24;+48605100405;+48355200550;00:51:33;Cisowka;Przemysl;false;Blue phone;8.04;POTN;Kickphones-18;AMR
2001-07-01T02:01:24;+48355100802;+48710555802;00:23:51;Wroclaw;Suwalki;false;Telecom;7.27;POTN;Blue phone-52;AMR
2001-07-01T02:01:24;+48710234405;+1600555550;00:05:33;Bilgoraj;;true;Telecom;5.81;POTN;Kickphones-41;AMR
2001-07-01T02:01:25;+421355901666;+49660555550;00:12:45;;;true;Telecom;6.64;POTN;Telefonica-26;FR
2001-07-01T02:01:25;+49355901365;+48605665113;00:44:54;;Elblag;true;Blue phone;7.90;POTN;Telefonica-44;FR
2001-07-01T02:01:25;+48660665113;+48605901365;00:33:51;Olsztyn;Czestochowa;false;Blue phone;7.62;CELL;Telecom-2;AMR
2001-07-01T02:01:26;+48355100405;+49660100802;00:56:48;Bialystok;;true;Telefonica;8.13;POTN;Telefonica-54;AMR
2001-07-01T02:01:26;+48710234365;+1605234365;00:35:58;Rzeszow;;true;Blue phone;7.68;POTN;Kickphones-99;AMR-WB
2001-07-01T02:01:26;+48660665113;+48660234550;00:28:37;Wielun;Koszalin;false;Blue phone;7.45;CELL;Blue phone-71;FR
2001-07-01T02:01:27;+48710200113;+48600200405;00:15:57;Nysa;Szczecin;false;Kickphones;6.86;CELL;Blue phone-26;AMR
2001-07-01T02:01:28;+48710901802;+48355665802;00:13:56;Nowa Sol;Bialowieza;false;Blue phone;6.73;POTN;Blue phone-24;AMR-WB
2001-07-01T02:01:29;+48710234550;+48355665365;00:07:30;Jelenia Gora;Rabka;false;Blue phone;6.11;POTN;Telecom-52;HR
2001-07-01T02:01:30;+48600234802;+48605234666;00:27:42;Braniewo;Wroclaw;false;Telefonica;7.42;CELL;Telefonica-85;AMR-WB
2001-07-01T02:01:30;+48710200405;+48710234802;00:53:13;Miechow;Krakow;false;Telefonica;8.07;CELL;Telecom-87;AMR-WB
2001-07-01T02:01:30;+48660665802;+48710901113;00:01:18;Rabka;Cisowka;false;Telecom;4.34;POTN;Telefonica-12;HR
2001-07-01T02:01:30;+48605234802;+421710555405;00:56:41;Tluszcz;;true;Telefonica;8.13;CELL;Telefonica-90;AMR-WB
2001-07-01T02:01:31;+48710555802;+48710665365;00:05:52;Lublin;Elblag;false;Telecom;5.86;CELL;Telefonica-14;HR
2001-07-01T02:01:31;+48605901405;+48600200550;00:05:24;Miechow;Krakow;false;Telefonica;5.78;POTN;Kickphones-47;AMR
2001-07-01T02:01:31;+48710555666;+48710200666;00:57:26;Gdansk;Rzeszow;false;Telecom;8.14;POTN;Kickphones-93;AMR-WB
2001-07-01T02:01:32;+48660555405;+421710901802;00:22:00;Zakopane;;true;Telecom;7.18;POTN;Telefonica-16;HR
2001-07-01T02:01:32;+48660665802;+421355665550;00:50:52;Wielun;;true;Kickphones;8.02;POTN;Blue phone-87;FR
2001-07-01T02:01:32;+48710100365;+48710555365;00:27:13;Braniewo;Rabka;false;Kickphones;7.40;CELL;Blue phone-97;FR
2001-07-01T02:01:32;+421660100365;+1600665666;00:55:08;;;true;Telefonica;8.10;POTN;Kickphones-33;AMR
2001-07-01T02:01:32;+49710100802;+421600901802;00:33:42;;;true;Telecom;7.61;POTN;Blue phone-23;AMR
2001-07-01T02:01:32;+48660200802;+48355555365;00:36:48;Suwalki;Olsztyn;false;Blue phone;7.70;CELL;Kickphones-46;HR
2001-07-01T02:01:32;+48605200405;+48710901405;00:56:32;Oswiecim;Rzeszow;false;Blue phone;8.13;CELL;Kickphones-36;AMR-WB
2001-07-01T02:01:32;+48710555802;+48355200365;00:00:45;Ojcow;Karpacz;false;Blue phone;3.78;CELL;Blue phone-61;HR
2001-07-01T02:01:32;+49605555405;+421710200666;00:17:28;;;true;Blue phone;6.95;CELL;Blue phone-12;HR
2001-07-01T02:01:33;+48710901405;+49660200550;00:04:23;Szczecin;;true;Telecom;5.57;CELL;Kickphones-56;AMR-WB
2001-07-01T02:01:33;+48660665550;+49600234802;00:58:08;Wielun;;true;Telefonica;8.16;CELL;Kickphones-47;FR
2001-07-01T02:01:33;+49660665365;+48600555550;00:20:24;;Olszyny;true;Telecom;7.11;POTN;Kickphones-74;AMR-WB
2001-07-01T02:01:34;+1355665405;+48600555365;00:41:01;;Nowy Targ;true;Kickphones;7.81;CELL;Kickphones-4;AMR-WB
2001-07-01T02:01:34;+48355100365;+48605901550;00:53:35;Ojcow;Gdansk;false;Blue phone;8.08;CELL;Blue phone-17;HR
2001-07-01T02:01:34;+48710234550;+48355665405;00:28:31;Karpacz;Rabka;false;Telecom;7.44;CELL;Blue phone-96;FR
2001-07-01T02:01:35;+48600234550;+48710555550;00:03:51;Zakopane;Ojcow;false;Kickphones;5.44;CELL;Kickphones-1;FR
2001-07-01T02:01:35;+421600901405;+48355901666;00:51:33;;Bialowieza;true;Kickphones;8.04;POTN;Blue phone-45;FR
2001-07-01T02:01:36;+48605200550;+48600665405;00:27:20;Gdansk;Wielun;false;Kickphones;7.40;CELL;Blue phone-42;AMR-WB
2001-07-01T02:01:37;+48355100113;+48355200802;00:39:23;Katowice;Braniewo;false;Telefonica;7.77;POTN;Telecom-46;AMR
2001-07-01T02:01:37;+48710200365;+48355234802;03:51:06;Gliwice;Olszyny;false;Blue phone;9.54;CELL;Telefonica-57;FR
2001-07-01T02:01:37;+48605100550;+48600200666;00:03:32;Zielona Gora;Bialystok;false;Telecom;5.35;CELL;Blue phone-1;AMR-WB
2001-07-01T02:01:37;+1710234802;+48355555113;00:39:38;;Gliwice;true;Blue phone;7.77;CELL;Kickphones-11;FR
2001-07-01T02:01:37;+48660200405;+48710901550;00:21:46;Jelenia Gora;Zabrze;false;Kickphones;7.17;CELL;Telefonica-37;HR
